frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
125,rtl->baseline,5.644961,14.495086,7.672748,27.862298,-0.153125,-0.034193234,57000,True,5.63884,14.465553,6.668935,26.820212,0.3671875,0.06980651,11984,True,0.5203125,0.103999744,0.376504,6.117644
126,baseline->rtl,5.691754,14.374585,7.674977,27.793232,-0.178125,-0.042552294,57223,True,5.651131,14.286337,6.652193,26.627324,0.34375,0.062141354,12028,True,0.521875,0.104693648,0.360383,6.116103
127,rtl->baseline,5.618087,14.282547,7.525794,27.472693,-0.18125,-0.039708417,57213,True,5.665992,14.344532,6.661254,26.719553,0.34375,0.066106542,12053,True,0.525,0.105814959,0.370464,6.115004
128,baseline->rtl,5.597216,14.488555,7.462218,27.601124,-0.178125,-0.036320867,57218,True,5.693555,14.342392,6.676215,26.751836,0.34375,0.067692617,12047,True,0.521875,0.104013484,0.393116,6.112394
129,rtl->baseline,5.549462,14.355083,7.579129,27.531048,-0.2,-0.045090847,57106,True,5.63805,14.336032,6.659433,26.68219,0.3125,0.055202047,12027,True,0.5125,0.100292894,0.372615,6.114143
130,baseline->rtl,5.631249,14.419659,7.478609,27.582372,-0.2,-0.042036339,57099,True,5.647271,14.354364,6.659394,26.699811,0.3125,0.059580819,12016,True,0.5125,0.101617158,0.370814,6.114614
131,rtl->baseline,5.558253,14.307799,7.497812,27.408196,-0.2,-0.040814535,57082,True,5.620328,14.43009,6.658604,26.755766,0.3125,0.061332327,12015,True,0.5125,0.102146862,0.364673,6.120534
132,baseline->rtl,5.676114,14.373235,7.541925,27.643508,-0.2375,-0.056075814,57165,True,5.625489,14.368045,6.655874,26.68862,0.2890625,0.052189181,12045,True,0.5265625,0.108264995,0.364924,6.119504
133,rtl->baseline,5.877772,15.131055,7.738263,28.791344,-0.2375,-0.050930326,57192,True,5.689384,14.389516,6.653134,26.780839,0.2890625,0.055563172,12058,True,0.5265625,0.106493498,0.366064,6.115804
134,baseline->rtl,5.680701,14.338024,7.486466,27.557635,-0.2375,-0.04887213,57228,True,5.672069,14.348945,6.649,26.709707,0.2890625,0.056912769,12049,True,0.5265625,0.105784899,0.359893,6.11678
135,rtl->baseline,5.582881,14.323762,7.475025,27.427664,-0.2875,-0.069048852,56985,True,5.593273,14.357026,6.66212,26.659352,0.234375,0.034483858,11969,True,0.521875,0.10353271,0.372415,6.116861
136,baseline->rtl,5.644167,14.339694,7.553072,27.588698,-0.2875,-0.062119541,56925,True,5.658539,14.301731,6.653339,26.653722,0.234375,0.041918543,11958,True,0.521875,0.104038084,0.364954,6.118101
137,rtl->baseline,5.610354,14.30077,7.502827,27.462486,-0.2875,-0.059347816,56976,True,5.591092,14.378947,6.65815,26.677505,0.234375,0.044892417,11970,True,0.521875,0.104240233,0.371764,6.11356
138,baseline->rtl,5.637446,14.443403,7.556052,27.690927,-0.315625,-0.070051627,57353,True,5.599453,14.357696,6.66298,26.660322,0.2109375,0.036238217,12041,True,0.5265625,0.106289844,0.370154,6.120691
139,rtl->baseline,5.632266,14.306041,7.521339,27.50723,-0.315625,-0.065895651,57439,True,5.660588,14.390899,6.665111,26.764422,0.2109375,0.039807787,12077,True,0.5265625,0.105703438,0.371754,6.118241
140,baseline->rtl,5.691652,14.433282,7.452803,27.630512,-0.315625,-0.06423326,57306,True,5.623625,14.328143,6.662571,26.653092,0.2109375,0.041235615,12045,True,0.5265625,0.105468875,0.369904,6.11754
141,rtl->baseline,5.657079,14.333714,7.513719,27.551585,-0.38125,-0.091130804,57967,True,5.623465,14.573695,6.900392,27.144287,0.1484375,0.015556746,12184,True,0.5296875,0.10668755,0.361953,6.368333
142,baseline->rtl,5.615004,14.340854,7.511348,27.520642,-0.38125,-0.082202322,57977,True,5.640667,14.309781,6.66674,26.657453,0.1484375,0.024035198,12184,True,0.5296875,0.10623752,0.370224,6.122461
143,rtl->baseline,5.600133,14.52366,7.449083,27.645013,-0.38125,-0.078630929,57979,True,5.640007,14.458905,6.66142,26.809907,0.0234375,-0.025073421,12173,True,0.4046875,0.053557508,0.365793,6.121041
144,baseline->rtl,5.667259,14.40905,7.503808,27.632722,-0.415625,-0.091639871,58373,True,5.636496,14.362956,6.659911,26.698576,0.125,0.035439382,12246,True,0.540625,0.127079253,0.369974,6.11669
145,rtl->baseline,5.630436,14.321312,7.675433,27.672845,-0.415625,-0.086530949,58322,True,5.613014,14.403019,6.680462,26.744431,0.125,0.029175753,12243,True,0.540625,0.115706702,0.395366,6.11179
146,baseline->rtl,5.594523,15.203473,7.53325,28.37807,-0.415625,-0.084487379,58364,True,5.694071,14.487657,6.66098,26.880723,0.125,0.026670301,12258,True,0.540625,0.11115768,0.366303,6.122031
147,rtl->baseline,5.639857,14.340934,7.583255,27.60851,-0.4875,-0.113857452,58306,True,5.663269,14.540002,6.651169,26.900745,0.0546875,-0.00386313,12231,True,0.5421875,0.109994322,0.360693,6.117981
148,baseline->rtl,5.66957,14.467405,7.4249,27.61697,-0.4875,-0.104042981,58334,True,5.686712,14.377847,6.665921,26.770583,0.0546875,0.005017248,12247,True,0.5421875,0.109060229,0.364053,6.125191
149,rtl->baseline,5.604013,14.339404,7.510578,27.49969,-0.4875,-0.100117192,58304,True,5.586382,14.446133,6.65925,26.73874,0.0546875,0.008569399,12233,True,0.5421875,0.108686591,0.369904,6.117751
150,baseline->rtl,5.682221,14.315175,7.487042,27.537954,-0.521875,-0.112984377,58248,True,5.626703,14.442326,6.670718,26.778419,0.0234375,-0.00313474,12210,True,0.5453125,0.109849637,0.376995,6.120668
151,rtl->baseline,5.610391,14.289882,7.517814,27.462671,-0.521875,-0.107818751,58271,True,5.721791,14.353357,6.653736,26.778429,0.0234375,0.001558604,12214,True,0.5453125,0.109377355,0.368993,6.111327
152,baseline->rtl,5.633223,14.345166,7.480631,27.513116,-0.521875,-0.1057525,58271,True,5.655425,14.353708,6.656286,26.706312,0.0234375,0.003435942,12213,True,0.5453125,0.109188442,0.368644,6.114147
153,rtl->baseline,5.615331,14.27679,7.484272,27.421228,-0.56875,-0.1246135,57966,True,5.624252,14.412522,6.657536,26.741486,-0.0390625,-0.022063123,12128,True,0.5296875,0.102550377,0.369814,6.113477
154,baseline->rtl,5.586189,14.348997,7.536136,27.525017,-0.56875,-0.1180954,57980,True,5.609711,14.311223,6.907429,26.867117,-0.0390625,-0.013512749,12135,True,0.5296875,0.104582651,0.366133,6.36641
155,rtl->baseline,5.658686,14.292682,7.492832,27.489514,-0.56875,-0.11548816,57962,True,5.649315,14.635483,6.671208,27.003339,-0.0390625,-0.0100926,12134,True,0.5296875,0.10539556,0.383545,6.113486
156,baseline->rtl,5.703939,14.451586,7.429726,27.638467,-0.584375,-0.121007764,58043,True,5.743633,14.394191,6.659377,26.837694,-0.0625,-0.01856829,12182,True,0.521875,0.102439474,0.369234,6.116287
157,rtl->baseline,5.617462,14.326215,7.494753,27.484264,-0.584375,-0.118528106,58047,True,5.567237,14.587259,6.658777,26.860766,-0.1875,-0.067427316,12187,True,0.396875,0.05110079,0.370634,6.112536
158,baseline->rtl,5.640064,14.409312,7.508824,27.613425,-0.584375,-0.117536242,58061,True,5.608781,14.458517,6.671148,26.778819,-0.0625,0.003029074,12179,True,0.521875,0.120565316,0.368514,6.111226
159,rtl->baseline,5.59477,14.322375,7.559119,27.521697,-0.790625,-0.203764497,48881,True,5.639474,14.517743,6.677639,26.883249,-0.2734375,-0.094882121,10134,True,0.5171875,0.108882376,0.373304,6.130698
160,baseline->rtl,5.653184,14.356568,7.456829,27.520077,-0.790625,-0.176380799,48891,True,5.681978,14.295552,6.666487,26.68311,-0.2734375,-0.070765348,10135,True,0.5171875,0.105615451,0.370693,6.122508
161,rtl->baseline,5.60089,14.280471,10.09374,30.022775,-0.790625,-0.16542732,48891,True,5.579358,14.436055,6.793929,26.857907,-0.265625,-0.057837389,10134,True,0.525,0.107589931,0.373494,6.240548
162,baseline->rtl,5.578088,14.528663,7.514304,27.675201,-0.80625,-0.167608428,47754,True,5.601811,14.374659,6.91158,26.926423,-0.28125,-0.061572456,9889,True,0.525,0.106035972,0.369914,6.36589
163,rtl->baseline,5.626263,14.311634,7.428367,27.409867,-0.80625,-0.163793371,47748,True,5.645484,14.416413,6.652616,26.763178,-0.28125,-0.058378982,9892,True,0.525,0.105414389,0.362583,6.116877
164,baseline->rtl,5.650164,14.351497,7.450839,27.505776,-0.80625,-0.162267348,47742,True,5.5975,14.37792,6.903438,26.918842,-0.28125,-0.057101593,9890,True,0.525,0.105165755,0.360752,6.36801
165,rtl->baseline,5.642654,14.298083,7.452939,27.437959,-0.815625,-0.165594439,46744,True,5.702079,14.361748,6.69234,26.805972,-0.2890625,-0.059871887,9690,True,0.5265625,0.105722552,0.373464,6.14984
166,baseline->rtl,5.659536,14.388899,7.39286,27.493998,-0.815625,-0.164112776,46730,True,5.660492,14.478631,6.677844,26.857072,-0.2890625,-0.058636255,9686,True,0.5265625,0.105476521,0.391456,6.111944
167,rtl->baseline,5.580296,14.360991,14.425417,34.413146,-0.815625,-0.16352011,46738,True,5.654812,14.35165,6.653062,26.708558,-0.2890625,-0.058142002,9684,True,0.5265625,0.105378108,0.367184,6.109524
168,baseline->rtl,5.675384,14.305286,7.456466,27.490209,-0.834375,-0.171158044,44744,True,5.593966,14.344129,6.666874,26.643182,-0.3125,-0.067788051,9256,True,0.521875,0.103369993,0.373804,6.117414
169,rtl->baseline,5.585046,14.397823,10.889086,30.91598,-0.834375,-0.168588218,44736,True,5.63111,14.385133,6.689196,26.752972,-0.3125,-0.06461522,9256,True,0.521875,0.103972998,0.368283,6.114723
170,baseline->rtl,5.617048,14.515495,8.752553,28.938921,-0.834375,-0.167560287,44742,True,5.641011,14.347489,6.662603,26.691097,-0.3125,-0.063346088,9256,True,0.521875,0.104214199,0.369453,6.121714
171,rtl->baseline,5.656923,14.265922,8.398661,28.366679,-0.86875,-0.181586615,42158,True,5.643941,14.461029,6.915676,27.067891,-0.34375,-0.075963435,8723,True,0.525,0.10562318,0.372293,6.370416
172,baseline->rtl,5.595626,14.534826,8.493249,28.676257,-0.86875,-0.176884646,42146,True,5.721458,14.321446,6.672684,26.755593,-0.34375,-0.071635374,8720,True,0.525,0.105249272,0.367853,6.132415
173,rtl->baseline,5.557164,14.274852,7.590507,27.465967,-0.86875,-0.175003858,42152,True,5.658812,14.352419,6.690636,26.749732,-0.34375,-0.06990415,8720,True,0.525,0.105099708,0.366573,6.149596
174,baseline->rtl,5.644021,14.370911,16.597853,36.668241,-0.86875,-0.174251543,42346,True,5.661323,14.328758,6.658253,26.689486,-0.34375,-0.06921166,8773,True,0.525,0.105039883,0.365913,6.118704
175,rtl->baseline,5.557243,14.278123,7.407521,27.290751,-0.865625,-0.172638117,42386,True,5.620809,14.361841,6.647542,26.675406,-0.34375,-0.068934664,8777,True,0.521875,0.103703453,0.364513,6.108023
176,baseline->rtl,5.622569,14.654337,10.778786,31.109867,-0.865625,-0.172930247,42364,True,5.587186,14.335728,6.689976,26.650793,-0.34375,-0.068823866,8776,True,0.521875,0.104106381,0.369133,6.120584
177,rtl->baseline,5.540032,14.332878,7.452195,27.373149,-0.85625,-0.169109599,42614,True,5.659693,14.311385,6.664654,26.684796,-0.3359375,-0.065498296,8816,True,0.5203125,0.103611303,0.370433,6.117384
178,baseline->rtl,5.599087,14.441287,7.425782,27.519821,-0.85625,-0.17039384,42606,True,5.592806,14.323397,6.662463,26.61726,-0.3359375,-0.066511818,8815,True,0.5203125,0.103882022,0.368163,6.118814
179,rtl->baseline,5.591156,14.345589,7.465896,27.449526,-0.85625,-0.170907536,42622,True,5.732589,14.286523,6.658383,26.724589,-0.3359375,-0.066917227,8814,True,0.5203125,0.103990309,0.368953,6.115524
180,baseline->rtl,5.610768,14.397274,11.016098,31.078224,-0.85625,-0.171113014,42582,True,5.617369,14.361581,6.651953,26.670515,-0.3359375,-0.067079391,8819,True,0.5203125,0.104033623,0.370524,6.108223
181,rtl->baseline,5.588656,14.300955,7.445844,27.381299,-0.85625,-0.171195206,42586,True,5.652732,14.324877,6.656753,26.681306,-0.3359375,-0.067144256,8819,True,0.5203125,0.10405095,0.369104,6.112514
182,baseline->rtl,5.640738,14.359762,7.434159,27.489004,-0.85625,-0.171228082,42607,True,5.623607,14.542699,6.658369,26.864379,-0.3359375,-0.067170203,8823,True,0.5203125,0.104057879,0.365633,6.119441
183,rtl->baseline,5.601315,14.355732,7.375854,27.377575,-0.853125,-0.169928733,42762,True,5.684092,14.323979,6.656479,26.711604,-0.3359375,-0.067180581,8866,True,0.5171875,0.102748152,0.368813,6.1151
184,baseline->rtl,5.601014,14.44642,11.190477,31.289756,-0.853125,-0.170346493,42744,True,5.634178,14.346381,6.657039,26.677322,-0.3359375,-0.067184732,8867,True,0.5171875,0.103161761,0.368773,6.1143
185,rtl->baseline,5.654139,14.399096,7.44301,27.543369,-0.853125,-0.170513597,42746,True,5.623046,14.347221,6.654359,26.672031,-0.3359375,-0.067186393,8858,True,0.5171875,0.103327204,0.368033,6.11299
186,baseline->rtl,5.619006,14.6692,17.151393,37.492644,-0.840625,-0.165330439,43163,True,6.033513,14.373044,6.646938,27.094448,-0.3203125,-0.060624557,8931,True,0.5203125,0.104705882,0.367503,6.10558
187,rtl->baseline,5.620416,14.321899,8.134152,28.122401,-0.840625,-0.167007176,43180,True,5.576752,14.320549,6.65769,26.602725,-0.4453125,-0.115187323,8873,True,0.3953125,0.051819853,0.366753,6.1144
188,baseline->rtl,5.67317,14.33238,7.539858,27.597024,-0.840625,-0.16767787,43185,True,5.695613,14.348331,6.649438,26.733617,-0.3203125,-0.047012429,8935,True,0.5203125,0.120665441,0.364682,6.11088
189,rtl->baseline,5.607484,14.345701,7.45009,27.447561,-0.8375,-0.166633648,43361,True,5.613125,14.346501,6.713724,26.720045,-0.3125,-0.053961222,8974,True,0.525,0.112672426,0.364923,6.173366
190,baseline->rtl,5.661189,14.405177,7.504626,27.624077,-0.8375,-0.167153459,43372,True,5.687582,14.548639,6.899191,27.175076,-0.3125,-0.059084489,8967,True,0.525,0.10806897,0.380284,6.34123
191,rtl->baseline,5.77818,14.356493,12.577743,32.759538,-0.8375,-0.167361384,43373,True,5.635258,14.426579,6.660799,26.7703,-0.3125,-0.061133795,8968,True,0.525,0.106227589,0.375334,6.11145
192,baseline->rtl,5.608615,14.380034,7.492414,27.535559,-0.8375,-0.167444553,43456,True,5.593804,14.513207,6.66436,26.810263,-0.3125,-0.061953518,8990,True,0.525,0.105491035,0.370663,6.120141
193,rtl->baseline,5.566251,14.302557,7.543719,27.458172,-0.8375,-0.167477821,43457,True,5.644088,14.418868,6.682022,26.792232,-0.3125,-0.062281407,8991,True,0.525,0.105196414,0.396436,6.1091
194,baseline->rtl,5.624696,14.398126,7.570611,27.646599,-0.8375,-0.167491129,43431,True,5.650639,14.469113,6.660389,26.820594,-0.3125,-0.062412563,8993,True,0.525,0.105078566,0.369744,6.113951
195,rtl->baseline,5.608535,14.468443,15.352462,35.473623,-0.8375,-0.167496451,43518,True,5.614936,14.340141,6.66399,26.667451,-0.3125,-0.062465025,9006,True,0.525,0.105031426,0.375743,6.1133
196,baseline->rtl,5.628707,14.368193,7.498145,27.549359,-0.8375,-0.167498581,43502,True,5.578402,14.44499,6.640648,26.704593,-0.3125,-0.06248601,9006,True,0.525,0.105012571,0.360193,6.10839
197,rtl->baseline,5.651889,14.29545,7.480469,27.474343,-0.8375,-0.167499432,43502,True,5.589823,14.387255,6.654049,26.679892,-0.3125,-0.062494404,9010,True,0.525,0.105005028,0.373224,6.10819
198,baseline->rtl,5.723552,14.335572,7.49109,27.60149,-0.8375,-0.167499773,43833,True,5.644515,14.401049,6.658916,26.742773,-0.3125,-0.062497762,9082,True,0.525,0.105002011,0.369753,6.113307
199,rtl->baseline,5.637195,14.30223,7.464278,27.449197,-0.8375,-0.167499909,43851,True,5.641885,14.378136,6.661576,26.728942,-0.3125,-0.062499105,9086,True,0.525,0.105000804,0.372303,6.114767
200,baseline->rtl,5.709581,14.30922,7.513912,27.584488,-0.8375,-0.167499964,43827,True,5.653745,14.327932,6.900297,26.922199,-0.3125,-0.062499642,9084,True,0.525,0.105000322,0.368173,6.360319
201,rtl->baseline,5.566028,14.272467,7.502341,27.38645,-0.825,-0.162249985,44227,True,5.589981,14.360125,6.652985,26.649335,-0.3046875,-0.059218607,9159,True,0.5203125,0.103031378,0.367333,6.111517
202,baseline->rtl,5.58487,14.324452,7.443806,27.407483,-0.825,-0.163899994,44220,True,5.619123,14.53419,6.661336,26.852883,-0.3046875,-0.060249943,9161,True,0.5203125,0.103650051,0.369133,6.116077
203,rtl->baseline,5.57952,14.237244,7.397352,27.259279,-0.825,-0.164559998,44233,True,5.674128,14.326822,6.664846,26.71231,-0.3046875,-0.060662477,9163,True,0.5203125,0.103897521,0.371274,6.116167
204,baseline->rtl,5.661896,14.30416,7.418374,27.439965,-0.825,-0.164823999,44486,True,5.622963,14.315901,6.676697,26.654926,-0.3046875,-0.060827491,9220,True,0.5203125,0.103996508,0.364082,6.1412
205,rtl->baseline,5.59398,14.349294,7.435065,27.422744,-0.825,-0.1649296,44480,True,5.58467,14.453194,6.648665,26.731302,-0.3046875,-0.060893496,9216,True,0.5203125,0.104036104,0.358882,6.116818
206,baseline->rtl,5.628304,14.381767,7.447167,27.510821,-0.825,-0.16497184,44533,True,5.621203,14.535131,6.685939,26.882045,-0.3046875,-0.060919899,9226,True,0.5203125,0.104051941,0.373244,6.138079
207,rtl->baseline,5.570048,14.344593,7.422474,27.38216,-0.821875,-0.163676236,44888,True,5.595181,14.360305,6.904838,26.907927,-0.296875,-0.057649209,9304,True,0.525,0.106027027,0.363483,6.36851
208,baseline->rtl,5.670907,14.359875,7.453847,27.539904,-0.821875,-0.164095494,44893,True,5.70214,14.375667,6.664907,26.781296,-0.296875,-0.058684684,9292,True,0.525,0.10541081,0.371803,6.116427
209,rtl->baseline,5.638085,14.285899,7.456647,27.424434,-0.821875,-0.164263198,44908,True,5.625333,14.445643,6.654146,26.773096,-0.296875,-0.059098874,9299,True,0.525,0.105164324,0.365623,6.113077
210,baseline->rtl,5.632034,14.372456,7.467678,27.526913,-0.809375,-0.159080279,45596,True,5.623053,14.321791,6.666676,26.649675,-0.2890625,-0.055983299,9451,True,0.5203125,0.10309698,0.369323,6.122328
211,rtl->baseline,5.599101,14.469925,7.462517,27.574617,-0.809375,-0.160757112,45591,True,5.608442,14.563893,6.680538,26.900197,-0.2890625,-0.05708082,9450,True,0.5203125,0.103676292,0.362233,6.14346
212,baseline->rtl,5.650186,14.352885,7.467258,27.522643,-0.815625,-0.164052845,45618,True,5.615453,14.326552,6.659926,26.642014,-0.2890625,-0.057519828,9451,True,0.5265625,0.106533017,0.369373,6.117158
213,rtl->baseline,5.554347,14.30314,7.373456,27.277867,-0.80625,-0.159558638,46231,True,5.563628,14.451324,6.653125,26.714721,-0.28125,-0.054414181,9578,True,0.525,0.105144457,0.368053,6.111397
214,baseline->rtl,5.652983,14.344996,7.481426,27.532709,-0.80625,-0.160573455,46217,True,5.62349,14.396461,6.655682,26.716317,-0.28125,-0.055515672,9578,True,0.525,0.105057783,0.363342,6.115584
215,rtl->baseline,5.577476,14.309442,7.389547,27.32328,-0.80625,-0.160979382,46223,True,5.646273,14.38268,6.654992,26.731628,-0.28125,-0.055956269,9579,True,0.525,0.105023113,0.364963,6.114624
216,baseline->rtl,5.707217,14.332455,7.41514,27.507477,-0.790625,-0.154579253,47274,True,5.632701,14.464207,6.670164,26.808475,-0.2734375,-0.052851258,9796,True,0.5171875,0.101727995,0.379234,6.115274
217,rtl->baseline,5.578426,14.364348,7.463314,27.453142,-0.790625,-0.156706701,47272,True,5.661423,14.339396,6.658733,26.707446,-0.2734375,-0.053953003,9802,True,0.5171875,0.102753698,0.368173,6.115104
218,baseline->rtl,5.653273,14.355557,7.42018,27.480965,-0.790625,-0.15755768,47280,True,5.648583,14.366028,6.662272,26.715397,-0.2734375,-0.054393701,9799,True,0.5171875,0.103163979,0.367113,6.117965
219,rtl->baseline,5.605099,14.294782,7.475495,27.421309,-0.7875,-0.156585572,47857,True,5.696567,14.334505,6.656813,26.735428,-0.265625,-0.05128873,9924,True,0.521875,0.105296842,0.364333,6.115274
220,baseline->rtl,5.669344,14.352247,7.409969,27.485105,-0.7875,-0.157134229,47831,True,5.633741,14.398551,6.673153,26.74708,-0.265625,-0.052390492,9931,True,0.521875,0.104743737,0.376703,6.121975
221,rtl->baseline,5.569226,14.299502,7.438201,27.352933,-0.7875,-0.157353692,47829,True,5.680826,14.516932,6.657643,26.901843,-0.265625,-0.052831197,9930,True,0.521875,0.104522495,0.367063,6.116584
222,baseline->rtl,5.586787,14.339166,7.508947,27.486455,-0.771875,-0.150878977,49042,True,5.601698,14.346146,6.679124,26.666803,-0.25,-0.046444979,10175,True,0.521875,0.104433998,0.369323,6.114774
223,rtl->baseline,5.6306,14.310053,7.463554,27.448002,-0.771875,-0.152976591,49016,True,5.634471,14.458716,6.661292,26.801394,-0.25,-0.048577992,10179,True,0.521875,0.104398599,0.367733,6.120795
224,baseline->rtl,5.612869,14.509711,7.549082,27.724616,-0.771875,-0.153815636,49051,True,5.602438,14.375009,6.667813,26.684964,-0.25,-0.049431197,10177,True,0.521875,0.104384439,0.370523,6.123745
225,rtl->baseline,5.629721,14.318594,7.398308,27.391797,-0.7625,-0.150213755,49554,True,5.615819,14.39262,6.664633,26.720067,-0.25,-0.049772479,10283,True,0.5125,0.100441276,0.386504,6.107133
226,baseline->rtl,5.629951,14.510281,7.445883,27.638499,-0.7625,-0.151585502,49542,True,5.592357,14.369568,6.652602,26.653701,-0.25,-0.049908991,10289,True,0.5125,0.101676511,0.364872,6.112704
227,rtl->baseline,5.622881,14.460637,7.443282,27.573843,-0.7625,-0.152134201,49566,True,5.640082,14.410021,6.687805,26.786293,-0.25,-0.049963597,10288,True,0.5125,0.102170604,0.399805,6.112503
228,baseline->rtl,5.637722,14.356067,7.489696,27.536819,-0.746875,-0.14579118,50336,True,5.574876,14.554815,6.665053,26.833387,-0.234375,-0.043422939,10464,True,0.5125,0.102368241,0.373693,6.116164
229,rtl->baseline,5.62097,14.27819,7.52593,27.469904,-0.753125,-0.150566472,50370,True,5.650193,14.311543,6.649981,26.658812,-0.234375,-0.045494175,10471,True,0.51875,0.105072297,0.369533,6.105413
230,baseline->rtl,5.661891,14.371691,7.416326,27.503432,-0.753125,-0.150601589,50320,True,5.6475,14.320116,6.651918,26.657938,-0.359375,-0.09882267,10395,True,0.39375,0.051778919,0.363262,6.117031
231,rtl->baseline,5.602896,14.480721,8.373881,28.501471,-0.74375,-0.146678136,50995,True,5.625228,14.333708,6.661769,26.667978,-0.2265625,-0.026872818,10610,True,0.5171875,0.119805318,0.373693,6.11573
232,baseline->rtl,5.600605,14.416685,7.34205,27.412484,-0.74375,-0.147921254,50971,True,5.717375,14.546996,6.894919,27.198015,-0.2265625,-0.037936627,10598,True,0.5171875,0.109984627,0.360241,6.363943
