frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,baseline_reference_x,baseline_reference_y,baseline_raw_error_q15,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,rtl_reference_x,rtl_reference_y,rtl_raw_error_q15,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
2088,baseline_overlay_pass->release->rtl_overlay_pass,6.386648,15.095941,2.873434,24.406934,-0.59375,-0.120475341,11975,True,52,179,-19456,5.63461,14.748748,0.857153,21.286321,-0.59375,-0.120475341,11975,True,52,,-19456,0.0,0.0,0.358015,0.330525
2089,baseline_overlay_pass->release->rtl_overlay_pass,5.996192,14.460471,2.859483,23.366367,-0.59375,-0.119440137,11976,True,52,179,-19456,5.753961,14.800189,0.871272,21.470533,-0.59375,-0.119440137,11976,True,52,,-19456,0.0,0.0,0.367125,0.333585
2090,baseline_overlay_pass->release->rtl_overlay_pass,7.657717,14.270378,2.865614,24.84174,-0.59375,-0.119026055,11975,True,52,179,-19456,5.585999,14.735448,0.995254,21.364802,-0.59375,-0.119026055,11975,True,52,,-19456,0.0,0.0,0.451686,0.343275
2091,baseline_overlay_pass->release->rtl_overlay_pass,7.683977,14.34117,2.860674,24.934681,-0.59375,-0.118860422,11940,True,52,179,-19456,5.61294,14.572886,0.893873,21.126739,-0.59375,-0.118860422,11940,True,52,,-19456,0.0,0.0,0.379916,0.335935
2092,baseline_overlay_pass->release->rtl_overlay_pass,7.620886,14.39692,2.811993,24.87813,-0.59375,-0.118794169,11978,True,52,179,-19456,5.60672,14.422644,0.907283,20.979657,-0.59375,-0.118794169,11978,True,52,,-19456,0.0,0.0,0.398396,0.331545
2093,baseline_overlay_pass->release->rtl_overlay_pass,6.277736,14.513892,2.963395,23.803104,-0.59375,-0.118767667,11974,True,52,179,-19456,6.569353,16.377051,1.079996,24.08843,-0.59375,-0.118767667,11974,True,52,,-19456,0.0,0.0,0.516557,0.351055
2094,baseline_overlay_pass->release->rtl_overlay_pass,6.075503,15.145952,2.861044,24.134849,-0.59375,-0.118757067,11957,True,52,179,-19456,8.223596,18.906137,1.049585,28.234159,-0.59375,-0.118757067,11957,True,52,,-19456,0.0,0.0,0.474627,0.372645
2095,baseline_overlay_pass->release->rtl_overlay_pass,6.295446,14.319049,3.26792,23.930587,-0.59375,-0.118752827,11952,True,52,179,-19456,7.379835,16.28157,1.154956,24.867011,-0.59375,-0.118752827,11952,True,52,,-19456,0.0,0.0,0.589658,0.351255
2096,baseline_overlay_pass->release->rtl_overlay_pass,6.207345,14.708435,2.869744,23.834885,-0.59375,-0.118751131,11953,True,52,179,-19456,6.142897,16.828138,1.093916,24.117561,-0.59375,-0.118751131,11953,True,52,,-19456,0.0,0.0,0.499277,0.385756
2097,baseline_overlay_pass->release->rtl_overlay_pass,6.006482,14.549063,2.873264,23.479129,-0.59375,-0.118750452,11951,True,52,179,-19456,5.732531,14.316532,0.889312,20.985327,-0.59375,-0.118750452,11951,True,52,,-19456,0.0,0.0,0.378285,0.335545
2098,baseline_overlay_pass->release->rtl_overlay_pass,6.52623,14.473942,2.882784,23.927756,-0.59375,-0.118750181,11929,True,52,179,-19456,5.736911,14.762758,0.855722,21.396442,-0.59375,-0.118750181,11929,True,52,,-19456,0.0,0.0,0.357035,0.327875
2099,baseline_overlay_pass->release->rtl_overlay_pass,5.818019,15.838912,2.886454,24.594106,-0.59375,-0.118750072,11928,True,52,179,-19456,7.560837,14.300932,0.907193,22.816152,-0.59375,-0.118750072,11928,True,52,,-19456,0.0,0.0,0.379306,0.351875
2100,baseline_overlay_pass->release->rtl_overlay_pass,7.605146,14.643844,2.827573,25.124004,-0.578125,-0.112187529,11710,True,54,179,-18944,5.776852,14.619406,0.875302,21.316341,-0.578125,-0.112187529,11710,True,54,,-18944,0.0,0.0,0.366355,0.335215
2101,baseline_overlay_pass->release->rtl_overlay_pass,7.8775,14.33824,2.902124,25.210275,-0.578125,-0.114250012,11589,True,54,179,-18944,5.65714,15.067763,0.863862,21.632365,-0.578125,-0.114250012,11589,True,54,,-18944,0.0,0.0,0.366125,0.329995
2102,baseline_overlay_pass->release->rtl_overlay_pass,8.041382,14.276058,2.815283,25.181355,-0.5859375,-0.118356255,11671,True,53,179,-19200,5.618229,14.745838,0.852612,21.26173,-0.5859375,-0.118356255,11671,True,53,,-19200,0.0,0.0,0.354635,0.330644
2103,baseline_overlay_pass->release->rtl_overlay_pass,7.221741,14.641374,2.902544,24.8142,-0.59375,-0.120936252,11824,True,52,179,-19456,6.059085,14.764658,0.897113,21.765277,-0.59375,-0.120936252,11824,True,52,,-19456,0.0,0.0,0.397545,0.331144
2104,baseline_overlay_pass->release->rtl_overlay_pass,6.133824,14.842537,2.864724,23.891175,-0.59375,-0.119624501,11752,True,52,179,-19456,5.61577,14.757888,1.332508,21.759567,-0.59375,-0.119624501,11752,True,52,,-19456,0.0,0.0,0.469506,0.661759
2105,baseline_overlay_pass->release->rtl_overlay_pass,6.166524,14.35789,2.979726,23.55117,-0.59375,-0.1190998,11759,True,52,179,-19456,5.683311,14.455914,0.893083,21.079848,-0.59375,-0.1190998,11759,True,52,,-19456,0.0,0.0,0.387876,0.330095
2106,baseline_overlay_pass->release->rtl_overlay_pass,6.063033,14.485152,2.814563,23.410728,-0.5859375,-0.11560867,11897,True,53,179,-19200,5.578058,14.688307,0.883683,21.19799,-0.5859375,-0.11560867,11897,True,53,,-19200,0.0,0.0,0.376136,0.333315
2107,baseline_overlay_pass->release->rtl_overlay_pass,5.844019,14.457981,2.907134,23.257385,-0.5859375,-0.116555968,11884,True,53,179,-19200,5.728491,14.448324,0.896063,21.117798,-0.5859375,-0.116555968,11884,True,53,,-19200,0.0,0.0,0.384496,0.334205
2108,baseline_overlay_pass->release->rtl_overlay_pass,6.715003,15.04425,3.087297,24.899251,-0.5859375,-0.116934887,11898,True,53,179,-19200,5.826852,14.343053,0.891972,21.107148,-0.5859375,-0.116934887,11898,True,53,,-19200,0.0,0.0,0.376865,0.339255
2109,baseline_overlay_pass->release->rtl_overlay_pass,5.781648,14.514462,2.874784,23.217155,-0.5859375,-0.117086455,11874,True,53,179,-19200,5.804212,16.202729,0.934753,22.993934,-0.5859375,-0.117086455,11874,True,53,,-19200,0.0,0.0,0.418736,0.336445
2110,baseline_overlay_pass->release->rtl_overlay_pass,6.54579,14.319819,2.874024,23.788853,-0.5859375,-0.117147082,11842,True,53,179,-19200,5.734011,15.037342,0.839702,21.664386,-0.5859375,-0.117147082,11842,True,53,,-19200,0.0,0.0,0.335415,0.325845
2111,baseline_overlay_pass->release->rtl_overlay_pass,6.226515,14.38409,2.847173,23.505249,-0.5859375,-0.117171333,11853,True,53,179,-19200,6.022455,15.057243,0.860142,21.98456,-0.5859375,-0.117171333,11853,True,53,,-19200,0.0,0.0,0.355395,0.335665
2112,baseline_overlay_pass->release->rtl_overlay_pass,6.050213,14.38839,2.832084,23.315327,-0.5859375,-0.117181033,11729,True,53,179,-19200,5.643029,15.120413,0.850442,21.660036,-0.5859375,-0.117181033,11729,True,53,,-19200,0.0,0.0,0.354915,0.327824
2113,baseline_overlay_pass->release->rtl_overlay_pass,6.478659,14.410771,2.866454,23.806854,-0.5859375,-0.117184913,11716,True,53,179,-19200,5.598789,14.728688,0.899613,21.27242,-0.5859375,-0.117184913,11716,True,53,,-19200,0.0,0.0,0.385465,0.341704
2114,baseline_overlay_pass->release->rtl_overlay_pass,6.203805,14.42372,2.864094,23.54071,-0.5859375,-0.117186465,11800,True,53,179,-19200,5.66816,14.87813,0.996714,21.590765,-0.5859375,-0.117186465,11800,True,53,,-19200,0.0,0.0,0.464196,0.341775
2115,baseline_overlay_pass->release->rtl_overlay_pass,5.88062,14.35774,2.900514,23.185184,-0.5859375,-0.117187086,11860,True,53,179,-19200,5.599029,14.419563,0.878833,20.944926,-0.5859375,-0.117187086,11860,True,53,,-19200,0.0,0.0,0.372775,0.332185
2116,baseline_overlay_pass->release->rtl_overlay_pass,5.845609,14.309778,2.883894,23.085253,-0.5859375,-0.117187334,11792,True,53,179,-19200,5.610819,14.486495,0.892793,21.035027,-0.5859375,-0.117187334,11792,True,53,,-19200,0.0,0.0,0.384516,0.328755
2117,baseline_overlay_pass->release->rtl_overlay_pass,5.745838,14.875747,2.870654,23.54542,-0.5859375,-0.117187434,11835,True,53,179,-19200,5.714211,14.505335,0.889813,21.156389,-0.5859375,-0.117187434,11835,True,53,,-19200,0.0,0.0,0.385886,0.328995
2118,baseline_overlay_pass->release->rtl_overlay_pass,6.943676,14.315289,2.881095,24.18979,-0.5859375,-0.117187474,12155,True,53,179,-19200,5.857593,14.422424,0.898923,21.22375,-0.5859375,-0.117187474,12155,True,53,,-19200,0.0,0.0,0.380816,0.338595
2119,baseline_overlay_pass->release->rtl_overlay_pass,5.89873,14.460931,2.884374,23.291126,-0.5859375,-0.117187489,12114,True,53,179,-19200,6.053475,15.138854,0.829982,22.069011,-0.5859375,-0.117187489,12114,True,53,,-19200,0.0,0.0,0.333185,0.330594
2120,baseline_overlay_pass->release->rtl_overlay_pass,5.813009,14.760175,2.915425,23.53987,-0.5859375,-0.117187496,12114,True,53,179,-19200,5.65871,14.791599,1.100966,21.599215,-0.5859375,-0.117187496,12114,True,53,,-19200,0.0,0.0,0.356975,0.576508
2121,baseline_overlay_pass->release->rtl_overlay_pass,5.89205,14.866317,2.871263,23.683583,-0.59375,-0.120468748,12186,True,52,179,-19456,5.594919,15.851834,0.896103,22.390266,-0.59375,-0.120468748,12186,True,52,,-19456,0.0,0.0,0.390686,0.327435
2122,baseline_overlay_pass->release->rtl_overlay_pass,5.764868,14.99506,2.871144,23.678482,-0.59375,-0.119437499,12188,True,52,179,-19456,5.924154,15.105703,0.852252,21.928029,-0.59375,-0.119437499,12188,True,52,,-19456,0.0,0.0,0.350835,0.332775
2123,baseline_overlay_pass->release->rtl_overlay_pass,5.652017,14.821906,2.920964,23.441848,-0.59375,-0.119025,12180,True,52,179,-19456,5.65734,15.469719,1.054835,22.229744,-0.59375,-0.119025,12180,True,52,,-19456,0.0,0.0,0.498117,0.341055
2124,baseline_overlay_pass->release->rtl_overlay_pass,5.633406,15.184312,2.850194,23.715933,-0.5859375,-0.11557875,12271,True,53,179,-19200,5.627669,14.876,0.878302,21.428172,-0.5859375,-0.11557875,12271,True,53,,-19200,0.0,0.0,0.361595,0.347335
2125,baseline_overlay_pass->release->rtl_overlay_pass,5.694927,14.778926,2.959755,23.480109,-0.5859375,-0.116544,12262,True,53,179,-19200,5.594899,14.813989,0.997744,21.458473,-0.5859375,-0.116544,12262,True,53,,-19200,0.0,0.0,0.456636,0.346735
2126,baseline_overlay_pass->release->rtl_overlay_pass,6.057172,14.654895,2.902824,23.664212,-0.5859375,-0.1169301,12266,True,53,179,-19200,5.618309,14.461574,0.886172,21.012126,-0.5859375,-0.1169301,12266,True,53,,-19200,0.0,0.0,0.379625,0.331764
2127,baseline_overlay_pass->release->rtl_overlay_pass,5.705378,14.912678,2.913395,23.578301,-0.59375,-0.12036579,12299,True,52,179,-19456,5.639009,14.501574,0.883963,21.067407,-0.59375,-0.12036579,12299,True,52,,-19456,0.0,0.0,0.374215,0.336335
2128,baseline_overlay_pass->release->rtl_overlay_pass,5.662146,14.812426,2.793343,23.315556,-0.5859375,-0.116115066,12303,True,53,179,-19200,5.753291,14.558625,0.877762,21.23111,-0.5859375,-0.116115066,12303,True,53,,-19200,0.0,0.0,0.377485,0.326364
2129,baseline_overlay_pass->release->rtl_overlay_pass,5.621696,14.726075,2.827703,23.221885,-0.59375,-0.120039776,12310,True,52,179,-19456,5.860063,14.340113,0.881822,21.125968,-0.59375,-0.120039776,12310,True,52,,-19456,0.0,0.0,0.371475,0.335634
2130,baseline_overlay_pass->release->rtl_overlay_pass,5.693837,14.893128,2.886644,23.522189,-0.59375,-0.119265911,12321,True,52,179,-19456,5.65842,14.778019,0.862202,21.349001,-0.59375,-0.119265911,12321,True,52,,-19456,0.0,0.0,0.357805,0.333644
2131,baseline_overlay_pass->release->rtl_overlay_pass,5.739068,14.784046,2.997696,23.57421,-0.59375,-0.118956364,12314,True,52,179,-19456,5.63167,15.167574,0.883483,21.729727,-0.59375,-0.118956364,12314,True,52,,-19456,0.0,0.0,0.381786,0.331855
2132,baseline_overlay_pass->release->rtl_overlay_pass,5.647497,14.664094,3.153549,23.52041,-0.59375,-0.118832546,12323,True,52,179,-19456,5.592289,14.690777,0.856192,21.183998,-0.59375,-0.118832546,12323,True,52,,-19456,0.0,0.0,0.355765,0.334035
2133,baseline_overlay_pass->release->rtl_overlay_pass,5.682886,14.556092,3.299411,23.59369,-0.59375,-0.118783018,12350,True,52,179,-19456,6.002174,14.759928,0.883202,21.692396,-0.59375,-0.118783018,12350,True,52,,-19456,0.0,0.0,0.352105,0.325665
2134,baseline_overlay_pass->release->rtl_overlay_pass,5.674606,14.569222,3.022836,23.318566,-0.6015625,-0.122044457,12348,True,51,179,-19712,5.593789,14.651137,1.107185,21.399501,-0.6015625,-0.122044457,12348,True,51,,-19712,0.0,0.0,0.440176,0.469747
2135,baseline_overlay_pass->release->rtl_overlay_pass,5.601805,14.338209,2.810813,22.799328,-0.6015625,-0.121005283,12340,True,51,179,-19712,5.65283,14.350952,0.886012,20.937375,-0.6015625,-0.121005283,12340,True,51,,-19712,0.0,0.0,0.371515,0.335824
2136,baseline_overlay_pass->release->rtl_overlay_pass,5.652177,14.42086,2.837214,22.958111,-0.59375,-0.117308363,12472,True,52,179,-19456,5.608519,14.618607,0.884992,21.161178,-0.59375,-0.117308363,12472,True,52,,-19456,0.0,0.0,0.378365,0.331875
2137,baseline_overlay_pass->release->rtl_overlay_pass,5.589596,14.41522,2.839913,22.88746,-0.59375,-0.118173345,12482,True,52,179,-19456,5.634099,14.695697,0.840652,21.210649,-0.59375,-0.118173345,12482,True,52,,-19456,0.0,0.0,0.346135,0.326994
2138,baseline_overlay_pass->release->rtl_overlay_pass,5.597026,14.345039,2.872654,22.862409,-0.59375,-0.118519338,12481,True,52,179,-19456,6.169497,14.337562,0.883512,21.435862,-0.59375,-0.118519338,12481,True,52,,-19456,0.0,0.0,0.372215,0.335094
2139,baseline_overlay_pass->release->rtl_overlay_pass,5.675657,14.513392,2.810813,23.044072,-0.6015625,-0.121938985,12604,True,51,179,-19712,5.738641,14.836379,0.881153,21.508224,-0.6015625,-0.121938985,12604,True,51,,-19712,0.0,0.0,0.373596,0.331955
2140,baseline_overlay_pass->release->rtl_overlay_pass,5.764828,14.590403,2.841134,23.243705,-0.6015625,-0.120963094,12624,True,51,179,-19712,5.589939,14.994471,0.840332,21.468913,-0.6015625,-0.120963094,12624,True,51,,-19712,0.0,0.0,0.345735,0.326175
2141,baseline_overlay_pass->release->rtl_overlay_pass,5.736928,14.41562,2.814203,23.015472,-0.6015625,-0.120572738,12607,True,51,179,-19712,5.731591,14.958331,0.861923,21.597635,-0.6015625,-0.120572738,12607,True,51,,-19712,0.0,0.0,0.356525,0.337705
2142,baseline_overlay_pass->release->rtl_overlay_pass,5.8633,14.636563,2.813143,23.361037,-0.6171875,-0.126979095,12518,True,49,179,-20224,5.659289,14.682907,0.947953,21.334231,-0.6171875,-0.126979095,12518,True,49,,-20224,0.0,0.0,0.434186,0.336625
2143,baseline_overlay_pass->release->rtl_overlay_pass,5.784718,15.016789,2.810593,23.657021,-0.6171875,-0.124854138,12513,True,49,179,-20224,5.625939,14.380713,0.959254,21.016986,-0.6171875,-0.124854138,12513,True,49,,-20224,0.0,0.0,0.434446,0.340065
2144,baseline_overlay_pass->release->rtl_overlay_pass,5.636906,15.207232,2.796013,23.686982,-0.6171875,-0.124004155,12515,True,49,179,-20224,5.69387,14.515934,0.908853,21.167689,-0.6171875,-0.124004155,12515,True,49,,-20224,0.0,0.0,0.380845,0.333775
2145,baseline_overlay_pass->release->rtl_overlay_pass,5.648426,14.996739,2.860464,23.5536,-0.640625,-0.133507912,12484,True,46,179,-20992,5.630339,14.677587,0.888822,21.240379,-0.640625,-0.133507912,12484,True,46,,-20992,0.0,0.0,0.378635,0.335514
2146,baseline_overlay_pass->release->rtl_overlay_pass,5.703297,17.272184,2.818963,25.843065,-0.640625,-0.130278165,12483,True,46,179,-20992,5.800212,14.397563,0.904622,21.147248,-0.640625,-0.130278165,12483,True,46,,-20992,0.0,0.0,0.369565,0.332015
2147,baseline_overlay_pass->release->rtl_overlay_pass,5.574995,14.914078,2.832963,23.368367,-0.640625,-0.128986266,12491,True,46,179,-20992,5.814472,14.823729,0.882052,21.567714,-0.640625,-0.128986266,12491,True,46,,-20992,0.0,0.0,0.373835,0.333575
2148,baseline_overlay_pass->release->rtl_overlay_pass,5.662547,14.944318,2.874864,23.5281,-0.640625,-0.128469506,12468,True,46,179,-20992,5.63943,15.076353,0.867482,21.626505,-0.640625,-0.128469506,12468,True,46,,-20992,0.0,0.0,0.370805,0.327734
2149,baseline_overlay_pass->release->rtl_overlay_pass,5.685447,14.823057,2.884954,23.440738,-0.640625,-0.128262803,12473,True,46,179,-20992,6.005394,14.805299,0.856222,21.712696,-0.640625,-0.128262803,12473,True,46,,-20992,0.0,0.0,0.356415,0.332045
2150,baseline_overlay_pass->release->rtl_overlay_pass,5.725348,14.752696,2.897604,23.424808,-0.640625,-0.128180121,12465,True,46,179,-20992,5.64476,15.259745,0.868273,21.817868,-0.640625,-0.128180121,12465,True,46,,-20992,0.0,0.0,0.372275,0.325255
2151,baseline_overlay_pass->release->rtl_overlay_pass,5.762248,14.738465,2.890554,23.439679,-0.6796875,-0.144553298,11637,True,41,179,-22272,5.651249,14.989271,1.007194,21.693686,-0.6796875,-0.144553298,11637,True,41,,-22272,0.0,0.0,0.460047,0.353295
2152,baseline_overlay_pass->release->rtl_overlay_pass,5.666217,14.734175,2.869134,23.316746,-0.6796875,-0.139383819,11664,True,41,179,-22272,5.770482,14.967151,0.883513,21.668396,-0.6796875,-0.139383819,11664,True,41,,-22272,0.0,0.0,0.375866,0.328025
2153,baseline_overlay_pass->release->rtl_overlay_pass,5.626876,14.979308,2.847083,23.500129,-0.6796875,-0.137316028,11685,True,41,179,-22272,5.63005,14.584946,0.879732,21.140518,-0.6796875,-0.137316028,11685,True,41,,-22272,0.0,0.0,0.374715,0.330835
2154,baseline_overlay_pass->release->rtl_overlay_pass,5.696357,14.988879,2.957495,23.689742,-0.6796875,-0.136488911,11713,True,41,179,-22272,5.627,14.486724,0.882232,21.040057,-0.6796875,-0.136488911,11713,True,41,,-22272,0.0,0.0,0.373975,0.334194
2155,baseline_overlay_pass->release->rtl_overlay_pass,5.588626,16.199117,2.923904,24.761998,-0.6796875,-0.136158064,11716,True,41,179,-22272,5.773991,14.513775,0.893463,21.223139,-0.6796875,-0.136158064,11716,True,41,,-22272,0.0,0.0,0.380115,0.334365
2156,baseline_overlay_pass->release->rtl_overlay_pass,5.687347,15.195132,2.977305,23.912976,-0.6796875,-0.136025726,11713,True,41,179,-22272,5.787941,14.774668,0.854692,21.464703,-0.6796875,-0.136025726,11713,True,41,,-22272,0.0,0.0,0.353045,0.331164
2157,baseline_overlay_pass->release->rtl_overlay_pass,5.678507,16.141816,2.965185,24.836419,-0.671875,-0.13269154,11894,True,42,179,-22016,5.952394,15.070213,0.836882,21.905539,-0.671875,-0.13269154,11894,True,42,,-22016,0.0,0.0,0.340465,0.331325
2158,baseline_overlay_pass->release->rtl_overlay_pass,5.762318,16.629195,2.884584,25.323747,-0.671875,-0.133701616,11894,True,42,179,-22016,5.627909,15.080803,0.861313,21.616305,-0.671875,-0.133701616,11894,True,42,,-22016,0.0,0.0,0.358805,0.332475
2159,baseline_overlay_pass->release->rtl_overlay_pass,5.617745,15.557217,3.076387,24.304771,-0.671875,-0.134105646,11894,True,42,179,-22016,5.611199,14.775109,0.859772,21.29203,-0.671875,-0.134105646,11894,True,42,,-22016,0.0,0.0,0.355445,0.336524
2160,baseline_overlay_pass->release->rtl_overlay_pass,5.624266,14.38011,3.188319,23.247005,-0.6640625,-0.130986009,12039,True,43,179,-21760,5.644879,15.117093,0.985154,21.799007,-0.6640625,-0.130986009,12039,True,43,,-21760,0.0,0.0,0.458307,0.333004
2161,baseline_overlay_pass->release->rtl_overlay_pass,5.603346,14.429071,3.201729,23.286596,-0.6640625,-0.132081903,12042,True,43,179,-21760,5.63595,14.456304,0.890773,21.032087,-0.6640625,-0.132081903,12042,True,43,,-21760,0.0,0.0,0.379236,0.334475
2162,baseline_overlay_pass->release->rtl_overlay_pass,5.668727,14.42143,5.22329,25.365117,-0.6640625,-0.132520261,12043,True,43,179,-21760,5.643369,14.458654,0.919373,21.067497,-0.6640625,-0.132520261,12043,True,43,,-21760,0.0,0.0,0.411435,0.331895
2163,baseline_overlay_pass->release->rtl_overlay_pass,5.599315,14.427441,5.22972,25.308946,-0.65625,-0.129414355,12355,True,44,179,-21504,5.605729,14.518045,0.895992,21.064687,-0.65625,-0.129414355,12355,True,44,,-21504,0.0,0.0,0.387055,0.333375
2164,baseline_overlay_pass->release->rtl_overlay_pass,5.682447,15.141681,3.158868,24.036857,-0.65625,-0.130515742,12351,True,44,179,-21504,5.888063,14.352012,0.875963,21.158979,-0.65625,-0.130515742,12351,True,44,,-21504,0.0,0.0,0.369886,0.333495
2165,baseline_overlay_pass->release->rtl_overlay_pass,5.595846,14.43966,3.174198,23.261515,-0.65625,-0.130956297,12354,True,44,179,-21504,6.050266,14.89143,0.860812,21.849578,-0.65625,-0.130956297,12354,True,44,,-21504,0.0,0.0,0.357955,0.333474
2166,baseline_overlay_pass->release->rtl_overlay_pass,5.583706,14.383959,3.037156,23.057942,-0.6484375,-0.127851269,12453,True,45,179,-21248,5.67072,15.703411,0.930853,22.357985,-0.6484375,-0.127851269,12453,True,45,,-21248,0.0,0.0,0.413076,0.336225
2167,baseline_overlay_pass->release->rtl_overlay_pass,5.614776,14.946738,5.24441,25.852455,-0.6484375,-0.128953007,12454,True,45,179,-21248,5.626109,14.799589,0.839902,21.30734,-0.6484375,-0.128953007,12454,True,45,,-21248,0.0,0.0,0.345535,0.327295
2168,baseline_overlay_pass->release->rtl_overlay_pass,5.623236,14.40887,4.55834,24.643586,-0.6484375,-0.129393703,12452,True,45,179,-21248,6.360349,14.92878,0.865433,22.210983,-0.6484375,-0.129393703,12452,True,45,,-21248,0.0,0.0,0.360255,0.338155
2169,baseline_overlay_pass->release->rtl_overlay_pass,5.801868,14.355699,3.091837,23.302205,-0.609375,-0.113163731,12808,True,50,179,-19968,6.030295,14.738308,0.930023,21.744586,-0.609375,-0.113163731,12808,True,50,,-19968,0.0,0.0,0.398966,0.350025
2170,baseline_overlay_pass->release->rtl_overlay_pass,5.650816,14.4698,3.30894,23.481288,-0.6171875,-0.121671742,12810,True,49,179,-20224,5.600459,14.379243,0.940153,21.097288,-0.6171875,-0.121671742,12810,True,49,,-20224,0.0,0.0,0.393825,0.347435
2171,baseline_overlay_pass->release->rtl_overlay_pass,5.701297,14.302509,2.857033,22.91205,-0.6171875,-0.122731197,12815,True,49,179,-20224,6.639083,14.390333,0.890122,21.977529,-0.6171875,-0.122731197,12815,True,49,,-20224,0.0,0.0,0.382775,0.331245
2172,baseline_overlay_pass->release->rtl_overlay_pass,5.597796,14.454921,2.853093,22.954341,-0.578125,-0.106748729,12899,True,54,179,-18944,5.65317,14.948671,0.919873,21.570114,-0.578125,-0.106748729,12899,True,54,,-18944,0.0,0.0,0.390456,0.331304
2173,baseline_overlay_pass->release->rtl_overlay_pass,5.533514,14.4,2.823703,22.803118,-0.578125,-0.112074492,12891,True,54,179,-18944,6.36206,14.819819,0.931033,22.159083,-0.578125,-0.112074492,12891,True,54,,-18944,0.0,0.0,0.417956,0.337585
2174,baseline_overlay_pass->release->rtl_overlay_pass,5.577575,14.321409,2.954485,22.89851,-0.578125,-0.114204797,12890,True,54,179,-18944,6.511932,14.461704,0.886212,21.907379,-0.578125,-0.114204797,12890,True,54,,-18944,0.0,0.0,0.377375,0.336445
2175,baseline_overlay_pass->release->rtl_overlay_pass,5.627836,14.43683,2.883604,22.993511,-0.5625,-0.108494419,12894,True,56,179,-18432,5.892443,14.478684,0.891082,21.30585,-0.5625,-0.108494419,12894,True,56,,-18432,0.0,0.0,0.380815,0.332224
2176,baseline_overlay_pass->release->rtl_overlay_pass,5.721998,14.286928,2.880584,22.93796,-0.5625,-0.110897767,12889,True,56,179,-18432,5.64397,15.869394,0.852372,22.415846,-0.5625,-0.110897767,12889,True,56,,-18432,0.0,0.0,0.354005,0.330085
2177,baseline_overlay_pass->release->rtl_overlay_pass,5.819829,14.35894,2.823983,23.103733,-0.5625,-0.111859107,12896,True,56,179,-18432,5.901534,15.750142,0.850732,22.547128,-0.5625,-0.111859107,12896,True,56,,-18432,0.0,0.0,0.353405,0.331624
2178,baseline_overlay_pass->release->rtl_overlay_pass,6.099423,14.367959,2.883394,23.397817,-0.5078125,-0.089274893,12897,True,63,179,-16640,6.508172,15.040512,0.861992,22.458596,-0.5078125,-0.089274893,12897,True,63,,-16640,0.0,0.0,0.360415,0.332345
2179,baseline_overlay_pass->release->rtl_overlay_pass,6.025032,14.41314,2.830683,23.314216,-0.5078125,-0.096647457,12873,True,63,179,-16640,5.635289,14.742017,0.853232,21.27575,-0.5078125,-0.096647457,12873,True,63,,-16640,0.0,0.0,0.353355,0.331695
2180,baseline_overlay_pass->release->rtl_overlay_pass,6.115714,14.314928,2.892504,23.370887,-0.5078125,-0.099596483,12870,True,63,179,-16640,5.961174,15.511688,1.012595,22.530418,-0.5078125,-0.099596483,12870,True,63,,-16640,0.0,0.0,0.403975,0.425766
2181,baseline_overlay_pass->release->rtl_overlay_pass,6.679102,14.829106,2.849953,24.404672,-0.453125,-0.077807343,12599,True,70,179,-14848,6.34553,14.873809,1.008464,22.276114,-0.453125,-0.077807343,12599,True,70,,-14848,0.0,0.0,0.449226,0.359195
2182,baseline_overlay_pass->release->rtl_overlay_pass,6.201344,14.561432,2.850234,23.661991,-0.453125,-0.085497937,12610,True,70,179,-14848,5.722551,14.556895,1.502551,21.833698,-0.453125,-0.085497937,12610,True,70,,-14848,0.0,0.0,0.439517,0.335245
2183,baseline_overlay_pass->release->rtl_overlay_pass,6.091363,14.42473,2.877834,23.439518,-0.453125,-0.088574175,12612,True,70,179,-14848,6.294699,14.365573,0.887432,21.597854,-0.453125,-0.088574175,12612,True,70,,-14848,0.0,0.0,0.380145,0.332255
2184,baseline_overlay_pass->release->rtl_overlay_pass,6.092753,15.035449,2.861104,24.036197,-0.4296875,-0.07996092,12485,True,73,179,-14080,5.66781,15.818713,0.894232,22.429526,-0.4296875,-0.07996092,12485,True,73,,-14080,0.0,0.0,0.388565,0.330684
2185,baseline_overlay_pass->release->rtl_overlay_pass,6.132543,14.270798,3.269819,23.721813,-0.4296875,-0.083546868,12529,True,73,179,-14080,5.64713,14.494904,2.13506,22.327175,-0.4296875,-0.083546868,12529,True,73,,-14080,0.0,0.0,1.600422,0.335585
2186,baseline_overlay_pass->release->rtl_overlay_pass,6.127033,14.464791,2.903684,23.542529,-0.4296875,-0.084981247,12466,True,73,179,-14080,5.655829,15.724871,0.896283,22.322175,-0.4296875,-0.084981247,12466,True,73,,-14080,0.0,0.0,0.390555,0.330074
2187,baseline_overlay_pass->release->rtl_overlay_pass,5.826509,14.673753,2.880654,23.431848,-0.3828125,-0.065867499,12298,True,79,179,-12544,5.625759,14.389503,0.894083,20.954265,-0.3828125,-0.065867499,12298,True,79,,-12544,0.0,0.0,0.379956,0.336625
